date,price
2018-09-19,10857.27
2018-09-20,10831.41
2018-09-21,10972.41
2018-09-25,10978.85
2018-09-26,10974.19
2018-09-27,11034.19
2018-09-28,11006.34
2018-10-01,11051.8
2018-10-02,10919.63
2018-10-03,10863.94
2018-10-04,10718.91
2018-10-05,10517.12
2018-10-08,10455.93
2018-10-09,10466.83
2018-10-11,9806.11
2018-10-12,10045.81
2018-10-15,9901.12
2018-10-16,9981.1
2018-10-17,9979.14
2018-10-18,9953.73
2018-10-19,9919.26
2018-10-22,9974.28
2018-10-23,9775.2
2018-10-24,9759.4
2018-10-25,9520.79
2018-10-26,9489.18
2018-10-29,9516.32
2018-10-30,9526.11
2018-10-31,9802.13
2018-11-01,9844.74
2018-11-02,9906.59
2018-11-05,9889.81
2018-11-06,9824.95
2018-11-07,9908.35
2018-11-08,9945.31
2018-11-09,9830.01
2018-11-12,9831.21
2018-11-13,9775.84
2018-11-14,9791.88
2018-11-15,9826.46
2018-11-16,9797.09
2018-11-19,9828.69
2018-11-20,9743.99
2018-11-21,9741.52
2018-11-22,9714.71
2018-11-23,9667.3
2018-11-26,9765.36
2018-11-27,9778.62
2018-11-28,9884.31
2018-11-29,9885.36
2018-11-30,9888.03
2018-12-03,10137.87
2018-12-04,10083.54
2018-12-05,9916.74
2018-12-06,9684.72
2018-12-07,9760.88
2018-12-10,9647.54
2018-12-11,9707.04
2018-12-12,9816.45
2018-12-13,9858.76
2018-12-14,9774.16
2018-12-17,9787.53
2018-12-18,9718.82
2018-12-19,9783.21
2018-12-20,9674.52
2018-12-21,9676.67
2018-12-22,9646.16
2018-12-24,9639.7
2018-12-25,9527.09
2018-12-26,9478.99
2018-12-27,9641.56
2018-12-28,9727.41
2019-01-02,9554.14
2019-01-03,9492.42
2019-01-04,9382.51
2019-01-07,9590.3
2019-01-08,9563.6
2019-01-09,9738.31
2019-01-10,9720.69
2019-01-11,9759.4
2019-01-14,9708.22
2019-01-15,9806.04
2019-01-16,9763.81
2019-01-17,9789.15
2019-01-18,9836.06
2019-01-21,9889.4
2019-01-22,9894.66
2019-01-23,9846.4
2019-01-24,9877.12
2019-01-25,9969.61
2019-01-28,10013.33
2019-01-29,9931.59
2019-01-30,9932.26
2019-02-11,10004.25
2019-02-12,10097.74
